price;qty;side;trade_time
41.215;27;buy;11:15:34.050
41.215;4;buy;11:15:34.086
41.215;27;buy;11:15:34.752
41.215;3;buy;11:15:35.857
41.215;72;buy;11:15:36.833
41.215;64;buy;11:15:37.090
41.215;72;buy;11:15:38.448
41.215;250;buy;11:15:42.861
41.215;26;buy;11:15:45.064
41.215;14;buy;11:15:48.846
41.215;120;buy;11:15:51.412
41.215;65;buy;11:15:52.093
41.215;1;buy;11:15:53.028
41.21;3334;sell;11:15:56.028
41.2;27;buy;11:15:56.055
41.2;17;buy;11:16:05.030
41.195;8;sell;11:16:06.071
41.2;27;buy;11:16:07.064
41.2;65;buy;11:16:07.098
41.2;104;buy;11:16:08.925
41.19;42;sell;11:16:12.070
41.185;37;sell;11:16:13.070
41.18;37;sell;11:16:15.074
41.19;27;buy;11:16:18.059
41.19;1;buy;11:16:21.201
41.19;64;buy;11:16:22.098
41.19;27;buy;11:16:29.069
41.175;1205;sell;11:16:31.146
41.16;270;sell;11:16:32.070
41.165;4;buy;11:16:35.508
41.165;65;buy;11:16:37.104
41.155;20;sell;11:16:39.496
41.165;27;buy;11:16:40.073
41.165;3;buy;11:16:40.292
41.165;68;buy;11:16:45.698
41.165;1;buy;11:16:46.515
41.155;15;sell;11:16:47.109
41.165;27;buy;11:16:51.072
41.16;64;buy;11:16:52.117
41.155;2;sell;11:16:59.327
41.155;1;sell;11:17:00.344
41.16;27;buy;11:17:02.074
41.16;5;buy;11:17:05.600
41.16;65;buy;11:17:07.120
41.16;27;buy;11:17:13.073
41.165;3;buy;11:17:15.193
41.165;65;buy;11:17:22.128
41.165;68;buy;11:17:23.460
41.165;27;buy;11:17:24.079
41.165;1;buy;11:17:24.687
41.165;120;buy;11:17:27.351
41.165;27;buy;11:17:35.074
41.165;64;buy;11:17:37.129
41.165;27;buy;11:17:46.082
41.16;1;sell;11:17:50.024
41.165;5;buy;11:17:52.123
41.165;65;buy;11:17:52.139
41.165;2;buy;11:17:54.060
41.165;1382;buy;11:17:55.824
41.16;1297;sell;11:17:56.872
41.15;26;buy;11:17:57.090
41.145;1;sell;11:17:58.948
41.15;5;buy;11:17:59.435
41.15;64;buy;11:18:07.139
41.15;27;buy;11:18:08.095
41.15;6;buy;11:18:08.246
41.145;1900;sell;11:18:13.154
41.145;1;buy;11:18:16.497
41.145;4;buy;11:18:16.520
41.145;27;buy;11:18:19.106
41.145;65;buy;11:18:22.146
41.15;27;buy;11:18:30.086
41.15;65;buy;11:18:37.148
41.15;1;buy;11:18:38.508
41.15;27;buy;11:18:41.095
41.15;10;buy;11:18:41.382
41.15;5;buy;11:18:42.330
41.165;27;buy;11:18:52.161
41.165;64;buy;11:18:52.171
41.165;165;buy;11:18:55.278
41.165;4;buy;11:18:58.959
41.165;10;buy;11:18:59.257
41.165;27;buy;11:19:03.106
41.165;10;buy;11:19:04.435
41.165;5;buy;11:19:04.460
41.155;212;sell;11:19:04.903
41.165;5;buy;11:19:07.080
41.165;65;buy;11:19:07.160
41.165;10;buy;11:19:11.481
41.165;115;buy;11:19:12.887
41.165;104;buy;11:19:13.147
41.165;27;buy;11:19:14.108
41.16;212;sell;11:19:16.823
41.155;14;sell;11:19:18.112
41.165;64;buy;11:19:22.165
41.165;27;buy;11:19:25.104
41.16;212;sell;11:19:29.643
41.165;300;buy;11:19:31.276
41.165;95;buy;11:19:31.982
41.165;3;buy;11:19:33.335
41.165;27;buy;11:19:36.100
41.165;65;buy;11:19:37.173
41.155;30;sell;11:19:42.261
41.155;212;sell;11:19:42.464
41.155;2;sell;11:19:44.785
41.165;27;buy;11:19:47.111
41.155;2443;sell;11:19:49.252
41.14;500;buy;11:19:49.253
41.135;61;sell;11:19:50.071
41.14;6;buy;11:19:50.288
41.14;65;buy;11:19:52.183
41.13;212;sell;11:19:55.285
41.13;186;sell;11:19:57.923
41.13;1;sell;11:19:57.982
41.14;27;buy;11:19:58.109
41.14;2;buy;11:19:59.230
41.13;1500;sell;11:19:59.701
41.13;212;sell;11:20:00.162
41.13;11;sell;11:20:01.763
41.13;4990;sell;11:20:02.208
41.135;1500;buy;11:20:02.214
41.135;308;buy;11:20:02.220
41.14;1192;buy;11:20:02.221
41.14;1036;buy;11:20:02.226
41.145;102;buy;11:20:02.228
41.155;267;buy;11:20:02.234
41.16;717;buy;11:20:02.239
41.165;783;buy;11:20:02.240
41.165;1500;buy;11:20:02.246
41.165;1500;buy;11:20:02.251
41.16;25;sell;11:20:02.294
41.16;1;sell;11:20:02.316
41.16;6;sell;11:20:02.377
41.16;1250;sell;11:20:02.922
41.165;291;buy;11:20:03.282
41.165;437;buy;11:20:03.323
41.16;200;sell;11:20:03.363
41.165;91;buy;11:20:05.895
41.16;53;sell;11:20:06.054
41.165;64;buy;11:20:07.185
41.16;212;sell;11:20:08.106
41.165;26;buy;11:20:09.108
41.165;1;buy;11:20:11.114
41.165;1;buy;11:20:11.282
41.165;1;buy;11:20:12.604
41.16;212;sell;11:20:12.656
41.165;1;buy;11:20:13.568
41.165;118;buy;11:20:13.808
41.165;175;buy;11:20:14.064
41.165;159;buy;11:20:14.317
41.165;144;buy;11:20:14.567
41.165;1;buy;11:20:14.678
41.165;131;buy;11:20:14.818
41.165;119;buy;11:20:15.068
41.165;108;buy;11:20:15.319
41.165;1;buy;11:20:16.250
41.165;1250;buy;11:20:16.597
41.165;1;buy;11:20:17.559
41.165;1;buy;11:20:19.889
41.165;27;buy;11:20:20.108
41.16;212;sell;11:20:20.926
41.165;1;buy;11:20:21.996
41.16;5000;sell;11:20:22.051
41.165;65;buy;11:20:22.194
41.16;8;sell;11:20:23.071
41.15;1;sell;11:20:23.127
41.16;1;buy;11:20:24.040
41.15;7;sell;11:20:24.071
41.16;2;buy;11:20:24.703
41.15;2044;sell;11:20:25.055
41.145;8;sell;11:20:25.082
41.14;1;sell;11:20:25.282
41.135;212;sell;11:20:25.309
41.13;509;sell;11:20:25.671
41.125;171;sell;11:20:25.971
41.145;1;buy;11:20:26.159
41.125;329;sell;11:20:27.771
41.135;1;buy;11:20:27.859
41.125;352;sell;11:20:27.874
41.125;148;sell;11:20:27.882
41.125;53;sell;11:20:28.601
41.13;1;buy;11:20:29.447
41.13;1;buy;11:20:30.648
41.125;53;sell;11:20:30.764
41.13;27;buy;11:20:31.118
41.13;2;buy;11:20:31.829
41.125;394;sell;11:20:31.923
41.125;123;sell;11:20:31.972
41.125;123;sell;11:20:32.072
41.125;124;sell;11:20:32.172
41.125;124;sell;11:20:32.272
41.125;6;sell;11:20:32.372
41.125;500;buy;11:20:32.373
41.125;1464;sell;11:20:33.055
41.125;500;sell;11:20:33.071
41.13;1;buy;11:20:35.264
41.125;28;sell;11:20:36.706
41.13;1;buy;11:20:36.733
41.13;64;buy;11:20:37.191
41.13;1;buy;11:20:37.795
41.13;10;buy;11:20:38.249
41.13;1;buy;11:20:38.857
41.135;1;buy;11:20:40.010
41.14;27;buy;11:20:42.111
41.14;1;buy;11:20:42.311
41.14;3;buy;11:20:43.902
41.14;4;buy;11:20:44.329
41.14;1;buy;11:20:45.678
41.14;1;buy;11:20:47.065
41.14;1;buy;11:20:47.982
41.14;9;buy;11:20:48.082
41.14;395;buy;11:20:48.123
41.14;269;buy;11:20:48.182
41.14;2;buy;11:20:48.223
41.165;1;buy;11:20:48.838
41.165;65;buy;11:20:52.199
41.165;27;buy;11:20:53.123
41.165;5;buy;11:20:53.143
41.165;5;buy;11:20:54.056
41.165;5;buy;11:20:55.282
41.165;5;buy;11:20:57.253
41.165;5;buy;11:20:58.858
41.16;2;sell;11:20:59.876
41.165;27;buy;11:21:04.128
41.165;65;buy;11:21:07.207
41.165;2;buy;11:21:08.924
41.165;27;buy;11:21:15.124
41.19;4992;buy;11:21:18.933
41.21;10;buy;11:21:19.241
41.21;64;buy;11:21:22.221
41.21;27;buy;11:21:26.120
41.21;2;buy;11:21:29.585
41.195;1;sell;11:21:32.023
41.21;2;buy;11:21:36.025
41.21;27;buy;11:21:37.134
41.21;65;buy;11:21:37.226
41.21;2;buy;11:21:38.917
41.195;1000;sell;11:21:40.680
41.205;121;buy;11:21:41.788
41.205;1;buy;11:21:43.920
41.195;1300;sell;11:21:45.794
41.2;5;buy;11:21:47.501
41.195;27;buy;11:21:48.137
41.18;65;buy;11:21:52.230
41.18;27;buy;11:21:59.137
41.195;7;buy;11:22:00.217
41.175;500;sell;11:22:01.208
41.185;242;buy;11:22:02.041
41.185;200;buy;11:22:06.550
41.185;64;buy;11:22:07.228
41.185;859;buy;11:22:08.399
41.21;27;buy;11:22:10.131
41.205;3;buy;11:22:12.920
41.21;300;buy;11:22:13.466
41.21;2937;buy;11:22:13.713
41.21;4;buy;11:22:20.436
41.21;26;buy;11:22:21.140
41.21;65;buy;11:22:22.238
41.21;5;buy;11:22:24.611
41.2;210;sell;11:22:28.505
41.205;24;buy;11:22:31.802
41.205;27;buy;11:22:32.146
41.2;1;sell;11:22:32.219
41.2;5;buy;11:22:34.518
41.195;64;buy;11:22:37.238
41.19;210;sell;11:22:40.948
41.205;27;buy;11:22:43.136
41.205;23;buy;11:22:43.968
41.2;1;sell;11:22:49.905
41.205;65;buy;11:22:52.259
41.2;210;sell;11:22:53.894
41.205;27;buy;11:22:54.150
41.2;1631;sell;11:22:56.578
41.17;72;sell;11:22:57.523
41.15;121;sell;11:22:57.539
41.13;8;sell;11:22:57.632
41.135;588;sell;11:22:59.417
41.135;855;sell;11:22:59.417
41.13;135;buy;11:22:59.422
41.125;1858;sell;11:23:01.167
41.115;1500;buy;11:23:01.167
41.115;497;buy;11:23:01.168
41.12;250;sell;11:23:01.266
41.12;250;sell;11:23:01.268
41.15;27;buy;11:23:05.151
41.135;210;sell;11:23:06.840
41.135;17;sell;11:23:07.114
41.17;65;buy;11:23:07.255
41.165;100;buy;11:23:08.910
41.16;4985;sell;11:23:12.724
41.14;27;buy;11:23:16.157
41.12;210;sell;11:23:19.787
41.135;11;buy;11:23:20.622
41.135;8;buy;11:23:20.917
41.135;64;buy;11:23:22.277
41.12;4657;sell;11:23:26.058
41.105;10;buy;11:23:26.257
41.105;27;buy;11:23:27.291
41.1;750;sell;11:23:29.102
41.105;2;buy;11:23:29.553
41.09;210;sell;11:23:32.736
41.085;242;sell;11:23:33.229
41.105;106;buy;11:23:33.381
41.095;2;sell;11:23:34.923
41.105;3;buy;11:23:36.188
41.09;2488;sell;11:23:37.055
41.105;65;buy;11:23:37.292
41.105;27;buy;11:23:38.161
41.085;1250;sell;11:23:38.489
41.07;1089;sell;11:23:38.626
41.07;67;sell;11:23:38.786
41.095;1;buy;11:23:38.812
41.09;1;buy;11:23:43.635
41.07;209;sell;11:23:45.679
41.09;27;buy;11:23:49.155
41.09;64;buy;11:23:52.280
41.075;210;sell;11:23:58.626
41.075;1;sell;11:23:59.697
41.09;27;buy;11:24:00.159
41.075;27;sell;11:24:03.333
41.09;20;buy;11:24:07.072
41.09;65;buy;11:24:07.278
41.07;1;sell;11:27:49.036
41.065;28;sell;11:27:49.136
41.06;570;sell;11:27:50.036
41.055;28;sell;11:27:50.136
41.065;27;buy;11:27:51.202
41.05;210;sell;11:27:51.658
41.06;64;buy;11:27:52.363
41.06;2;buy;11:27:57.839
41.06;1;buy;11:27:58.603
41.05;15;sell;11:27:58.756
41.055;250;buy;11:27:59.243
41.05;1;buy;11:28:00.713
41.06;27;buy;11:28:02.207
41.045;210;sell;11:28:04.604
41.06;11;buy;11:28:05.139
41.06;65;buy;11:28:07.371
41.06;3;buy;11:28:08.944
41.055;27;buy;11:28:13.213
41.04;210;sell;11:28:17.551
41.05;243;buy;11:28:18.153
41.05;22;buy;11:28:20.336
41.035;1119;sell;11:28:20.623
41.03;500;buy;11:28:20.623
41.03;18;buy;11:28:21.529
41.03;64;buy;11:28:22.389
41.03;27;buy;11:28:24.214
41.03;5;buy;11:28:25.285
41.03;3;buy;11:28:25.309
41.03;5;buy;11:28:25.315
41.03;2;buy;11:28:25.318
41.03;4;buy;11:28:25.324
41.03;6;buy;11:28:25.325
41.03;2;buy;11:28:25.328
41.03;4;buy;11:28:25.329
41.03;9;buy;11:28:25.333
41.03;5;buy;11:28:25.334
41.03;32;buy;11:28:25.343
41.03;3;buy;11:28:25.348
41.03;5;buy;11:28:25.363
41.03;5;buy;11:28:25.367
41.03;3;buy;11:28:25.372
41.03;1;buy;11:28:25.393
41.03;6;buy;11:28:25.394
41.03;32;buy;11:28:25.397
41.03;6;buy;11:28:25.403
41.03;11;buy;11:28:25.405
41.03;8;buy;11:28:25.421
41.03;1;buy;11:28:25.424
41.03;6;buy;11:28:25.425
41.03;10;buy;11:28:25.427
41.03;5;buy;11:28:25.430
41.03;1;buy;11:28:25.432
41.03;7;buy;11:28:25.438
41.03;2;buy;11:28:25.444
41.03;5;buy;11:28:25.446
41.03;5;buy;11:28:25.474
41.03;12;buy;11:28:25.477
41.03;6;buy;11:28:25.486
41.03;9;buy;11:28:25.492
41.03;8;buy;11:28:25.516
41.03;5;buy;11:28:25.520
41.03;39;buy;11:28:25.523
41.03;5;buy;11:28:25.530
41.03;6;buy;11:28:25.533
41.03;1;buy;11:28:25.541
41.03;1;buy;11:28:25.542
41.03;8;buy;11:28:25.544
41.03;1;buy;11:28:25.548
41.03;3;buy;11:28:25.551
41.03;2;buy;11:28:25.562
41.03;5;buy;11:28:25.576
41.03;28;buy;11:28:25.578
41.03;1;buy;11:28:25.579
41.03;14;buy;11:28:25.581
41.03;18;buy;11:28:25.582
41.03;12;buy;11:28:25.588
41.03;4;buy;11:28:25.591
41.03;7;buy;11:28:25.598
41.03;21;buy;11:28:25.604
41.03;13;buy;11:28:25.610
41.03;17;buy;11:28:25.613
41.03;6;buy;11:28:25.615
41.03;2;buy;11:28:25.616
41.03;5;buy;11:28:25.618
41.03;9;buy;11:28:25.627
41.03;7;buy;11:28:25.628
41.03;4;buy;11:28:25.636
41.03;10;buy;11:28:25.656
41.03;4;buy;11:28:25.658
41.03;15;buy;11:28:25.675
41.03;2;buy;11:28:25.683
41.03;4;buy;11:28:25.691
41.03;3;buy;11:28:25.695
41.03;13;buy;11:28:25.703
41.03;2;buy;11:28:25.706
41.03;1;buy;11:28:25.709
41.03;2;buy;11:28:25.718
41.03;12;buy;11:28:25.728
41.03;2;buy;11:28:25.738
41.03;5;buy;11:28:25.743
41.03;2;buy;11:28:25.763
41.03;10;buy;11:28:25.769
41.03;129;buy;11:28:25.779
41.03;2;buy;11:28:25.785
41.03;13;buy;11:28:25.794
41.03;12;buy;11:28:25.795
41.03;31;buy;11:28:25.803
41.03;25;buy;11:28:25.804
41.03;1;buy;11:28:25.807
41.03;8;buy;11:28:25.811
41.03;1;buy;11:28:25.824
41.03;4;buy;11:28:25.825
41.03;14;buy;11:28:25.830
41.03;7;buy;11:28:25.835
41.03;5;buy;11:28:25.839
41.03;44;buy;11:28:25.855
41.03;12;buy;11:28:25.857
41.03;5;buy;11:28:25.858
41.03;7;buy;11:28:25.870
41.03;4;buy;11:28:25.871
41.03;5;buy;11:28:25.874
41.03;8;buy;11:28:25.884
41.03;5;buy;11:28:25.901
41.03;5;buy;11:28:25.906
41.03;7;buy;11:28:25.910
41.03;2;buy;11:28:25.925
41.03;7;buy;11:28:25.929
41.03;51;buy;11:28:25.930
41.03;5;buy;11:28:25.931
41.03;4;buy;11:28:25.934
41.03;1;buy;11:28:25.941
41.03;29;buy;11:28:25.960
41.03;17;buy;11:28:25.968
41.03;9;buy;11:28:25.971
41.03;11;buy;11:28:25.973
41.03;22;buy;11:28:25.976
41.03;5;buy;11:28:25.979
41.03;9;buy;11:28:25.982
41.03;27;buy;11:28:25.984
41.03;4;buy;11:28:25.992
41.03;1;buy;11:28:26.004
41.03;2;buy;11:28:26.005
41.03;2;buy;11:28:26.006
41.03;2;buy;11:28:26.011
41.03;6;buy;11:28:26.019
41.03;1;buy;11:28:26.027
41.03;5;buy;11:28:26.030
41.03;1;buy;11:28:26.041
41.03;17;buy;11:28:26.048
41.03;12;buy;11:28:26.051
41.03;12;buy;11:28:26.059
41.03;5;buy;11:28:26.067
41.03;5;buy;11:28:26.070
41.03;12;buy;11:28:26.071
41.03;6;buy;11:28:26.078
41.03;13;buy;11:28:26.084
41.03;27;buy;11:28:26.087
41.03;32;buy;11:28:26.093
41.03;42;buy;11:28:26.100
41.06;4;buy;11:28:26.107
41.065;6;buy;11:28:26.111
41.065;21;buy;11:28:26.113
41.065;5;buy;11:28:26.114
41.065;2;buy;11:28:26.120
41.065;6;buy;11:28:26.143
41.065;4;buy;11:28:26.144
41.065;5;buy;11:28:26.149
41.065;29;buy;11:28:26.151
41.065;8;buy;11:28:26.159
41.065;11;buy;11:28:26.160
41.065;5;buy;11:28:26.161
41.065;23;buy;11:28:26.171
41.065;30;buy;11:28:26.194
41.065;7;buy;11:28:26.196
41.07;8;buy;11:28:26.199
41.07;4;buy;11:28:26.200
41.07;4;buy;11:28:26.203
41.07;32;buy;11:28:26.215
41.07;10;buy;11:28:26.217
41.075;14;buy;11:28:26.218
41.08;5;buy;11:28:26.223
41.085;14;buy;11:28:26.228
41.085;26;buy;11:28:26.234
41.085;7;buy;11:28:26.250
41.085;70;buy;11:28:26.263
41.085;9;buy;11:28:26.264
41.085;2;buy;11:28:26.269
41.085;6;buy;11:28:26.297
41.085;2;buy;11:28:26.300
41.085;14;buy;11:28:26.310
41.085;3;buy;11:28:26.315
41.085;5;buy;11:28:26.321
41.085;10;buy;11:28:26.325
41.085;10;buy;11:28:26.338
41.085;1;buy;11:28:26.343
41.085;6;buy;11:28:26.377
41.085;8;buy;11:28:26.380
41.085;5;buy;11:28:26.382
41.085;7;buy;11:28:26.398
41.085;20;buy;11:28:26.409
41.085;18;buy;11:28:26.421
41.085;9;buy;11:28:26.422
41.085;8;buy;11:28:26.445
41.085;9;buy;11:28:26.446
41.085;18;buy;11:28:26.447
41.085;6;buy;11:28:26.448
41.085;34;buy;11:28:26.465
41.085;6;buy;11:28:26.499
41.085;12;buy;11:28:26.520
41.085;5;buy;11:28:26.540
41.085;4;buy;11:28:26.561
41.085;29;buy;11:28:26.562
41.1;1;buy;11:28:26.571
41.1;6;buy;11:28:26.573
41.1;10;buy;11:28:26.583
41.1;2;buy;11:28:26.593
41.1;1;buy;11:28:26.605
41.1;1;buy;11:28:26.634
41.1;1;buy;11:28:26.642
41.1;9;buy;11:28:26.649
41.1;1;buy;11:28:26.653
41.1;2;buy;11:28:26.687
41.1;1;buy;11:28:26.702
41.105;4;buy;11:28:26.709
41.105;1;buy;11:28:26.711
41.11;6;buy;11:28:26.751
41.11;2;buy;11:28:26.756
41.11;1;buy;11:28:26.767
41.095;4;buy;11:28:26.783
41.11;1;buy;11:28:26.786
41.11;1;buy;11:28:26.917
41.11;8;buy;11:28:27.043
41.11;4;buy;11:28:27.101
41.11;1;buy;11:28:27.336
41.105;1;buy;11:28:27.603
41.07;20;sell;11:28:29.327
41.07;2;sell;11:28:29.778
41.07;209;sell;11:28:30.497
41.07;14;buy;11:28:33.583
41.07;27;buy;11:28:35.213
41.07;65;buy;11:28:37.374
41.07;1;buy;11:28:38.084
41.055;210;sell;11:28:43.444
41.06;50;sell;11:28:43.882
41.07;1;buy;11:28:45.393
41.07;27;buy;11:28:46.216
41.07;25;buy;11:28:49.912
41.055;25;sell;11:28:52.219
41.07;65;buy;11:28:52.390
41.055;210;sell;11:28:56.390
41.07;27;buy;11:28:57.213
41.055;1;sell;11:29:02.375
41.055;20;sell;11:29:05.298
41.07;64;buy;11:29:07.396
41.07;26;buy;11:29:08.229
41.055;210;sell;11:29:09.336
41.055;50;sell;11:29:10.208
41.075;2;buy;11:29:13.850
41.09;27;buy;11:29:19.217
41.07;210;sell;11:29:22.283
41.095;65;buy;11:29:22.403
41.095;100;buy;11:29:24.395
41.07;13;sell;11:29:28.178
41.095;27;buy;11:29:30.218
41.09;210;sell;11:29:35.229
41.095;64;buy;11:29:37.400
41.095;27;buy;11:29:41.231
41.075;210;sell;11:29:48.175
41.095;1;buy;11:29:48.789
41.095;27;buy;11:29:52.223
41.095;65;buy;11:29:52.419
41.095;330;buy;11:29:59.210
41.095;190;buy;11:29:59.343
41.075;210;sell;11:30:01.121
41.09;27;buy;11:30:03.242
41.09;1;buy;11:30:03.996
41.09;65;buy;11:30:07.426
41.09;1;buy;11:30:08.539
41.09;8;buy;11:30:11.106
41.09;9;buy;11:30:11.124
41.09;43;buy;11:30:11.127
41.09;18;buy;11:30:11.161
41.09;15;buy;11:30:11.167
41.09;10;buy;11:30:11.171
41.09;9;buy;11:30:11.173
41.09;9;buy;11:30:11.203
41.09;9;buy;11:30:11.204
41.09;8;buy;11:30:11.213
41.09;18;buy;11:30:11.220
41.09;10;buy;11:30:11.222
41.09;28;buy;11:30:11.248
41.09;8;buy;11:30:11.263
41.09;7;buy;11:30:11.300
41.075;210;sell;11:30:14.067
41.09;14;buy;11:30:14.166
41.095;27;buy;11:30:14.240
41.1;60;buy;11:30:20.899
41.1;51;buy;11:30:21.986
41.1;64;buy;11:30:22.421
41.105;27;buy;11:30:25.232
41.105;210;sell;11:30:27.013
41.11;1;sell;11:30:30.932
41.115;27;buy;11:30:36.234
41.12;65;buy;11:30:37.427
41.115;210;sell;11:30:39.962
41.12;266;sell;11:30:42.136
41.125;27;buy;11:30:47.253
41.125;10;buy;11:30:48.689
41.125;50;buy;11:30:48.957
41.125;64;buy;11:30:52.440
41.12;210;sell;11:30:52.906
41.125;18;buy;11:30:57.361
41.125;1;buy;11:30:57.976
41.125;27;buy;11:30:58.243
41.12;209;sell;11:31:05.853
41.125;65;buy;11:31:07.437
41.125;27;buy;11:31:09.250
41.12;210;sell;11:31:18.802
41.12;2215;sell;11:31:20.055
41.115;11;sell;11:31:20.082
41.105;10;sell;11:31:20.136
41.1;115;sell;11:31:20.236
41.105;26;buy;11:31:20.255
41.095;1;sell;11:31:21.136
41.08;4;sell;11:31:22.136
41.08;65;buy;11:31:22.439
41.075;10;sell;11:31:27.136
41.075;2;buy;11:31:29.612
41.075;27;buy;11:31:31.251
41.05;210;sell;11:31:31.745
41.075;64;buy;11:31:37.457
41.055;50;sell;11:31:38.990
41.055;704;sell;11:31:39.492
41.075;5;buy;11:31:41.841
41.075;27;buy;11:31:42.244
41.055;210;sell;11:31:44.692
41.07;1;buy;11:31:50.203
41.07;65;buy;11:31:52.464
41.07;27;buy;11:31:53.257
41.06;210;sell;11:31:57.637
41.085;27;buy;11:32:04.253
41.095;64;buy;11:32:07.465
41.075;210;sell;11:32:10.584
41.07;153;sell;11:32:11.216
41.06;27;sell;11:32:12.867
41.08;27;buy;11:32:15.264
41.08;21;buy;11:32:19.326
41.07;65;buy;11:32:22.462
41.07;2;buy;11:32:22.831
41.07;300;buy;11:32:22.872
41.05;210;sell;11:32:23.533
41.07;500;buy;11:32:24.015
41.07;8;buy;11:32:25.055
41.07;27;buy;11:32:26.261
41.07;2;buy;11:32:27.672
41.075;1;buy;11:32:33.201
41.075;1;buy;11:32:33.832
41.06;210;sell;11:32:36.480
41.075;27;buy;11:32:37.256
41.075;65;buy;11:32:37.568
41.07;27;buy;11:32:48.267
41.07;10;buy;11:32:48.640
41.06;210;sell;11:32:49.422
41.08;3;buy;11:32:49.895
41.085;64;buy;11:32:52.482
41.09;10;buy;11:32:54.607
41.065;1;sell;11:32:55.658
41.075;27;buy;11:32:59.263
41.07;210;sell;11:33:02.369
41.09;5;buy;11:33:04.105
41.095;2;buy;11:33:04.942
41.095;65;buy;11:33:07.508
41.095;27;buy;11:33:10.277
41.09;210;sell;11:33:15.314
41.095;27;buy;11:33:21.279
41.095;65;buy;11:33:22.483
41.08;992;sell;11:33:26.230
41.095;5;buy;11:33:27.909
41.095;2;buy;11:33:27.988
41.075;209;sell;11:33:28.262
41.095;25;buy;11:33:30.682
41.095;26;buy;11:33:32.275
41.095;25;buy;11:33:32.592
41.095;64;buy;11:33:37.490
41.09;210;sell;11:33:41.207
41.095;27;buy;11:33:43.276
41.095;7;buy;11:33:43.451
41.095;65;buy;11:33:52.502
41.085;210;sell;11:33:54.154
41.095;27;buy;11:33:54.290
41.095;1882;buy;11:33:58.658
41.1;144;buy;11:33:59.586
41.1;5;buy;11:34:04.017
41.1;27;buy;11:34:05.290
41.095;210;sell;11:34:07.100
41.1;64;buy;11:34:07.505
41.1;27;buy;11:34:16.284
41.08;210;sell;11:34:20.046
41.1;215;buy;11:34:20.211
41.1;65;buy;11:34:22.508
41.075;50;sell;11:34:23.017
41.1;100;buy;11:34:26.313
41.1;27;buy;11:34:27.293
41.085;210;sell;11:34:32.993
41.105;65;buy;11:34:37.527
41.115;27;buy;11:34:38.291
41.12;5;buy;11:34:39.757
41.095;130;sell;11:34:45.112
41.12;20;buy;11:34:45.845
41.095;210;sell;11:34:45.939
41.125;27;buy;11:34:49.288
41.1;5;sell;11:34:49.979
41.125;64;buy;11:34:52.518
41.125;530;buy;11:34:52.548
41.125;210;sell;11:34:58.885
41.13;27;buy;11:35:00.299
41.135;1;buy;11:35:00.710
41.12;65;buy;11:35:07.539
41.1;2;sell;11:35:11.082
41.115;27;buy;11:35:11.291
41.1;210;sell;11:35:11.832
41.115;193;buy;11:35:17.410
41.115;300;buy;11:35:18.762
41.115;27;buy;11:35:22.291
41.115;64;buy;11:35:22.535
41.11;210;sell;11:35:24.778
41.11;2;buy;11:35:25.876
41.11;27;buy;11:35:33.291
41.11;65;buy;11:35:37.550
41.1;210;sell;11:35:37.724
41.09;105;sell;11:35:40.127
41.105;26;buy;11:35:44.293
41.105;28;buy;11:35:49.252
41.1;209;sell;11:35:50.670
41.115;65;buy;11:35:52.550
41.115;27;buy;11:35:55.301
41.115;20;buy;11:35:56.676
41.115;7;buy;11:36:01.293
41.11;210;sell;11:36:03.616
41.115;1;buy;11:36:04.505
